id,supplier,name,active,description,category,timestamp,usda_id,price_per_kg,price_per_unit,usda_weight_unit_g,weight_net_g,price_total,organic,origin,picture
wi436760,NL ah,AH Biologisch Varkensbraadworst 2 stuks ,1,,Vlees. kip. vis. vega/Worst (varkensvlees),2020/05/01,10972, Check Weight Manually ,,,2 stuks, € 2.25 ,,,https://static.ah.nl/static/product/AHI_434d5038353731333437_3_LowRes_JPG.JPG
wi425999,NL ah,AH Biologisch Zoete puntpaprika 2 stuks ,1,,Aardappel. groente. fruit/Zoete puntpaprika,2020/05/02,11333, Check Weight Manually ,,,2 stuks, € 2.59 ,,,https://static.ah.nl/static/product/AHI_434d50313938353138_1_LowRes_JPG.JPG
wi132806,NL ah,AH Bloemkool & broccoli 2 stuks ,1,,Aardappel. groente. fruit/Bloemkool (vers),2020/05/03,11135, Check Weight Manually ,,,2 stuks, € 2.39 ,,,https://static.ah.nl/static/product/AHI_434d50313434323437_2_LowRes_JPG.JPG
wi441914,NL ah,AH Greenfields Black Angus beefburger ui-zwarte peper 2 stuks ,1,,Vlees. kip. vis. vega/Hamburger (vers),2020/05/04,23572, Check Weight Manually ,,,2 stuks, € 3.49 ,,,https://static.ah.nl/static/product/AHI_43545236313838333033_3_LowRes_JPG.JPG
wi441915,NL ah,AH Greenfields Black Angus runderbraadworst jalapeño 2 stuks ,1,,Vlees. kip. vis. vega/Worst (rundvlees),2020/05/05,23572, Check Weight Manually ,,,2 stuks, € 2.56 ,,,https://static.ah.nl/static/product/AHI_43545236313831343133_2_LowRes_JPG.JPG
wi429857,NL ah,AH Kaasvink 2 stuks ,1,,Vlees. kip. vis. vega/Slavinken,2020/05/06,10972, Check Weight Manually ,,,2 stuks, € 2.05 ,,,https://static.ah.nl/static/product/AHI_434d5038313838313037_4_LowRes_JPG.JPG
wi383137,NL ah,AH Kipfilet 2 stuks ,1,,Vlees. kip. vis. vega/Kipfilet - stuk,2020/05/07,05314, Check Weight Manually ,,,2 stuks, € 3.25 ,,,https://static.ah.nl/static/product/AHI_434d50323335383339_5_LowRes_JPG.JPG
wi4160/a,NL ah,AH Knoflook 2 stuks ,1,,Aardappel. groente. fruit/Knoflook (vers),2020/05/08,11215, Check Weight Manually ,,,2 stuks, € 0.95 ,,,https://static.ah.nl/static/product/AHI_434d50323431343337_2_LowRes_JPG.JPG
wi235323,NL ah,AH Knoflook gerookt 2 stuks ,1,,Aardappel. groente. fruit/Knoflook (vers),2020/05/09,11215, Check Weight Manually ,,,2 stuks, € 1.39 ,,,https://static.ah.nl/static/product/AHI_434d50313934393831_1_LowRes_JPG.JPG
wi370820,NL ah,AH Magere braadworst 2 stuks ,1,,Vlees. kip. vis. vega/Worst (varkensvlees),2020/05/10,10972, Check Weight Manually ,,,2 stuks, € 1.84 ,,,https://static.ah.nl/static/product/AHI_434d50323232343936_3_LowRes_JPG.JPG
wi374681,NL ah,AH Magere hamburger 2 stuks ,1,,Vlees. kip. vis. vega/Hamburger (vers),2020/05/11,23572, Check Weight Manually ,,,2 stuks, € 2.77 ,,,https://static.ah.nl/static/product/AHI_434d50323232343835_3_LowRes_JPG.JPG
wi370821,NL ah,AH Magere rundervink 2 stuks ,1,,Vlees. kip. vis. vega/Rundervinken,2020/05/12,23572, Check Weight Manually ,,,2 stuks, € 2.66 ,,,https://static.ah.nl/static/product/AHI_434d50323232343931_3_LowRes_JPG.JPG
wi4162/a,NL ah,AH Maiskolven 2 stuks ,1,,Aardappel. groente. fruit/Maiskolven,2020/05/13,11167, Check Weight Manually ,,,2 stuks, € 2.89 ,,,https://static.ah.nl/static/product/AHI_434d50303135373139_3_LowRes_JPG.JPG
wi389131,NL ah,AH Maiskolven vacuüm 2 stuks ,1,,Aardappel. groente. fruit/Maiskolven,2020/05/14,11167, Check Weight Manually ,,,2 stuks, € 1.99 ,,,https://static.ah.nl/static/product/AHI_434d50323837333039_1_LowRes_JPG.JPG
wi129399,NL ah,AH Mango eetrijp 2 stuks ,1,,Aardappel. groente. fruit/Mango per stuk,2020/05/15,09176, Check Weight Manually ,,,2 stuks, € 2.79 ,,,https://static.ah.nl/static/product/AHI_434d5032313632323936_1_LowRes_JPG.JPG
wi428664,NL ah,AH Pof aardappel 2 stuks ,1,,Aardappel. groente. fruit/Pof aardappel,2020/05/16,11352, Check Weight Manually ,,,2 stuks, € 1.43 ,,,https://static.ah.nl/static/product/AHI_434d5034343430383933_3_LowRes_JPG.JPG
wi216039,NL ah,AH Portobello 2 stuks ,1,,Aardappel. groente. fruit/Champignons (vers),2020/05/17,11260, Check Weight Manually ,,,2 stuks, € 1.79 ,,,https://static.ah.nl/static/product/AHI_434d50323239383934_5_LowRes_JPG.JPG
wi189478,NL ah,AH Rode uien 2 stuks ,1,,Aardappel. groente. fruit/Rode uien,2020/05/18,11282, Check Weight Manually ,,,2 stuks, € 0.81 ,,,https://static.ah.nl/static/product/AHI_434d5033323034343632_1_LowRes_JPG.JPG
wi428671,NL ah,AH Roze uien 2 stuks ,1,,Aardappel. groente. fruit/Rode uien,2020/05/19,11282, Check Weight Manually ,,,2 stuks, € 0.87 ,,,https://static.ah.nl/static/product/AHI_434d5034353636393638_1_LowRes_JPG.JPG
wi169172,NL ah,AH Rundertartaar 2 stuks ,1,,Vlees. kip. vis. vega/Tartaar,2020/05/20,23572, Check Weight Manually ,,,2 stuks, € 2.05 ,,,https://static.ah.nl/static/product/AHI_434d50303132343734_7_LowRes_JPG.JPG
wi165409,NL ah,AH Uien duo 2 stuks ,1,,Aardappel. groente. fruit/Gele uien,2020/05/21,11282, Check Weight Manually ,,,2 stuks, € 0.81 ,,,https://static.ah.nl/static/product/AHI_434d5033323034353139_1_LowRes_JPG.JPG
wi169422,NL ah,AH Varkensbraadworst 2 stuks ,1,,Vlees. kip. vis. vega/Worst (varkensvlees),2020/05/22,10972, Check Weight Manually ,,,2 stuks, € 1.60 ,,,https://static.ah.nl/static/product/AHI_434d50313331373832_4_LowRes_JPG.JPG
wi230499,NL ah,AH Witte uien 2 stuks ,1,,Aardappel. groente. fruit/Witte uien,2020/05/23,11282, Check Weight Manually ,,,2 stuks, € 1.02 ,,,https://static.ah.nl/static/product/AHI_434d50313736353736_4_LowRes_JPG.JPG
wi428724,NL ah,AH Zoete uien 2 stuks ,1,,Aardappel. groente. fruit/Zoete uien,2020/05/24,11282, Check Weight Manually ,,,2 stuks, € 1.02 ,,,https://static.ah.nl/static/product/AHI_434d5034363633363533_1_LowRes_JPG.JPG
wi445831,NL ah,AH Excellent Green tea easy jasmine 16 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/05/25,14190, Check Weight Manually ,,,16 stuks, € 3.29 ,,,https://static.ah.nl/static/product/AHI_43545236343331353832_1_LowRes_JPG.JPG
wi425849,NL ah,Pure Leaf Groene thee jasmine 16 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/05/26,14190, Check Weight Manually ,,,16 stuks, € 3.07 ,,,https://static.ahold.com/cmgtcontent/media//001842400/000/001842430_002_425849_708.jpg
wi425850,NL ah,Pure Leaf Groene thee mint 16 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/05/27,14190, Check Weight Manually ,,,16 stuks, € 3.07 ,,,https://static.ahold.com/cmgtcontent/media//001842400/000/001842476_001_425850_708.jpg
wi442940,NL ah,AH Biologisch Eieren 15 stuks ,1,,Zuivel. eieren/Vrije uitloop eieren,2020/05/28,01123, Check Weight Manually ,,,15 stuks, € 4.51 ,,,https://static.ah.nl/static/product/AHI_43545236313838323939_1_LowRes_JPG.JPG
wi231409,NL ah,AH Uitloopeieren 2 sterren 15 stuks ,1,,Zuivel. eieren/Vrije uitloop eieren,2020/05/29,01123, Check Weight Manually ,,,15 stuks, € 4.19 ,,,https://static.ah.nl/static/product/AHI_434d50313738393137_1_LowRes_JPG.JPG
wi414686,NL ah,Pickwick Joy of tea green jasmin groene thee 15 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/05/30,14190, Check Weight Manually ,,,15 stuks, € 2.05 ,,,https://static.ahold.com/cmgtcontent/media//001762200/000/001762262_003_414686_708.jpg
wi414689,NL ah,Pickwick Joy of tea green tropical groene thee 15 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/05/31,14190, Check Weight Manually ,,,15 stuks, € 2.01 ,,,https://static.ahold.com/cmgtcontent/media//001762200/000/001762238_003_414689_708.jpg
wi227928,NL ah,Piramide Groene thee jasmijn 15 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/06/01,14190, Check Weight Manually ,,,15 stuks, € 2.77 ,,,https://static.ah.nl/static/product/AHI_434d50313637323631_2_LowRes_JPG.JPG
wi227929,NL ah,Piramide Groene thee original 15 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/06/02,14190, Check Weight Manually ,,,15 stuks, € 2.77 ,,,https://static.ah.nl/static/product/AHI_434d50313637313633_2_LowRes_JPG.JPG
wi436877,NL ah,AH Biologisch Runder gehaktballetjes 12 stuks ,1,,Vlees. kip. vis. vega/Gehaktbal (rundvlees),2020/06/03,23572, Check Weight Manually ,,,12 stuks, € 3.69 ,,,https://static.ah.nl/static/product/AHI_434d5038353731333831_3_LowRes_JPG.JPG
wi191636,NL ah,Van Beek Scharrel kwarteleieren 12 stuks ,1,,Zuivel. eieren/Scharreleieren,2020/06/04,01123, Check Weight Manually ,,,12 stuks, € 3.49 ,,,https://static.ahold.com/cmgtcontent/media//001928700/000/001928792_001_191636_708.jpg
wi168502,NL ah,AH Biologisch Eieren 10 stuks ,1,,Zuivel. eieren/Vrije uitloop eieren,2020/06/05,01123, Check Weight Manually ,,,10 stuks, € 3.69 ,,,https://static.ah.nl/static/product/AHI_434d50323030303439_2_LowRes_JPG.JPG
wi381384,NL ah,AH Groene thee naturel theïnevrij 10 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/06/06,14190, Check Weight Manually ,,,10 stuks, € 0.81 ,,,https://static.ah.nl/static/product/AHI_434d50323339313839_1_LowRes_JPG.JPG
wi191653,NL ah,AH Scharrel henneneitjes 10 stuks ,1,,Zuivel. eieren/Scharreleieren,2020/06/07,01123, Check Weight Manually ,,,10 stuks, € 2.13 ,,,https://static.ah.nl/static/product/AHI_43545236323435373434_1_LowRes_JPG.JPG
wi33658/,NL ah,AH Scharreleieren klasse M 10 stuks ,1,,Zuivel. eieren/Scharreleieren,2020/06/08,01123, Check Weight Manually ,,,10 stuks, € 2.99 ,,,https://static.ah.nl/static/product/AHI_434d50313935363633_2_LowRes_JPG.JPG
wi1530/a,NL ah,AH Scharreleieren klasse M/L 10 stuks ,1,,Zuivel. eieren/Scharreleieren,2020/06/09,01123, Check Weight Manually ,,,10 stuks, € 3.25 ,,,https://static.ah.nl/static/product/AHI_43545236313839313938_1_LowRes_JPG.JPG
wi130274,NL ah,AH Scharreleieren L/XL 10 stuks ,1,,Zuivel. eieren/Scharreleieren,2020/06/10,01123, Check Weight Manually ,,,10 stuks, € 3.69 ,,,https://static.ah.nl/static/product/AHI_434d50313935363637_2_LowRes_JPG.JPG
wi216367,NL ah,AH Verse rondeeleieren 10 stuks ,1,,Zuivel. eieren/Rondeeleieren,2020/06/11,01123, Check Weight Manually ,,,10 stuks, € 2.97 ,,,https://static.ah.nl/static/product/AHI_434d50313535353233_6_LowRes_JPG.JPG
wi104400,NL ah,AH Vrije uitloopeieren 2 sterren 10 stuks ,1,,Zuivel. eieren/Vrije uitloop eieren,2020/06/12,01123, Check Weight Manually ,,,10 stuks, € 3.29 ,,,https://static.ah.nl/static/product/AHI_434d50313832333831_5_LowRes_JPG.JPG
wi197157,NL ah,AH Witte scharreleieren 10 stuks ,1,,Zuivel. eieren/Scharreleieren,2020/06/13,01123, Check Weight Manually ,,,10 stuks, € 1.63 ,,,https://static.ah.nl/static/product/AHI_43545236323035383132_1_LowRes_JPG.JPG
wi213013,NL ah,Blije Kip Biologische eieren 10 stuks ,1,,Zuivel. eieren/Vrije uitloop eieren,2020/06/14,01123, Check Weight Manually ,,,10 stuks, € 3.99 ,,,https://static.ahold.com/cmgtcontent/media//000962200/000/000962242_002_213013_708.jpg
wi161001,NL ah,Blije Kip Buitenei vrije uitloop 10 stuks ,1,,Zuivel. eieren/Vrije uitloop eieren,2020/06/15,01123, Check Weight Manually ,,,10 stuks, € 2.69 ,,,https://static.ahold.com/cmgtcontent/media//000962200/000/000962248_002_161001_708.jpg
wi33664/,NL ah,De Boed Mais-scharreleieren L 10 stuks ,1,,Zuivel. eieren/Mais eieren,2020/06/16,01123, Check Weight Manually ,,,10 stuks, € 2.93 ,,,https://static.ahold.com/cmgtcontent/media//001549800/000/001549818_001_33664_708.jpg
wi395363,NL ah,Pickwick Even bijkomen groene thee 10 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/06/17,14190, Check Weight Manually ,,,10 stuks, € 1.02 ,,,https://static.ah.nl/static/product/AHI_434d5034363633383337_1_LowRes_JPG.JPG
wi235553,NL ah,La Rustichella Zwarte truffelolie met stukjes truffel 100 ml ,1,,Pasta. rijst. internationale keuken/Extra vierge met toevoegingen,2020/06/18,04053, € 124.90 ,,,100 ml, € 12.49 ,,,https://static.ah.nl/static/product/AHI_434d50313931393035_1_LowRes_JPG.JPG
wi414871,NL ah,Euroma Knoflook 32 g ,1,,Soepen. conserven. sauzen. smaakmakers/Knoflookpoeder,2020/06/19,11215, € 80.00 ,,,32 g, € 2.56 ,,,https://static.ahold.com/cmgtcontent/media//001777300/000/001777330_001_414871_708.jpg
wi195011,NL ah,Prins&Dingemanse Mosselkruiden 10 g ,1,,Vlees. kip. vis. vega/Mosselgroente,2020/06/20,15164, € 71.00 ,,,10 g, € 0.71 ,,,https://static.ah.nl/static/product/AHI_434d5039333438323137_1_LowRes_JPG.JPG
wi229541,NL ah,Lipton Green tea raspberry - pomegranate 20 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/06/21,14190, € 69.64 ,,,20 stuks, € 1.95 ,,,https://static.ah.nl/static/product/AHI_434d5035313030363136_1_LowRes_JPG.JPG
wi227440,NL ah,English Tea Shop Green tea biologisch 20 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/06/22,14190, € 66.50 ,,,20 stuks, € 2.66 ,,,https://static.ah.nl/static/product/AHI_434d50313637313133_2_LowRes_JPG.JPG
wi436433,NL ah,Euroma Zout kristallen 55 g ,1,,Soepen. conserven. sauzen. smaakmakers/Zeezout,2020/06/23,02047, € 65.27 ,,,55 g, € 3.59 ,,,https://static.ahold.com/cmgtcontent/media//001938600/000/001938604_002_436433_708.jpg
wi131982,NL ah,Drogheria Alimentari Knoflook & peper 35 g ,1,,Soepen. conserven. sauzen. smaakmakers/Knoflookpoeder,2020/06/24,11215, € 61.43 ,,,35 g, € 2.15 ,,,https://static.ahold.com/cmgtcontent/media//001542300/000/001542306_002_131982_708.jpg
wi438804,NL ah,Teamasters Blooming bohemian 60 g ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/06/25,14190, € 59.83 ,,,60 g, € 3.59 ,,,https://static.ahold.com/cmgtcontent/media//001959400/000/001959462_001_438804_708.jpg
wi438805,NL ah,Teamasters Mediterranean sunshine 60 g ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/06/26,14190, € 59.83 ,,,60 g, € 3.59 ,,,https://static.ahold.com/cmgtcontent/media//001959400/000/001959464_001_438805_708.jpg
wi169623,NL ah,Lipton Green tea lemon-melissa 20 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/06/27,14190, € 59.06 ,,,20 stuks, € 1.89 ,,,https://static.ahold.com/cmgtcontent/media//001355600/000/001355694_002_169623_708.jpg
wi196085,NL ah,Twinings Groene jasmijn thee 25 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/06/28,14190, € 57.80 ,,,25 stuks, € 2.89 ,,,https://static.ahold.com/cmgtcontent/media//001034300/000/001034322_002_196085_708.jpg
wi196084,NL ah,Twinings Groene thee/ citroen 25 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/06/29,14190, € 57.80 ,,,25 stuks, € 2.89 ,,,https://static.ahold.com/cmgtcontent/media//001034300/000/001034320_002_196084_708.jpg
wi58339/,NL ah,AH Pijnboompitten 65 g ,1,,Soepen. conserven. sauzen. smaakmakers/Pijnboompitten,2020/06/30,12147, € 57.69 ,,,65 g, € 3.75 ,,,https://static.ah.nl/static/product/AHI_434d50303133303934_3_LowRes_JPG.JPG
wi104829,NL ah,AH Slaverrijker geroosterde pijnboompitten 40 g ,1,,Soepen. conserven. sauzen. smaakmakers/Pijnboompitten,2020/07/01,12147, € 57.25 ,,,40 g, € 2.29 ,,,https://static.ah.nl/static/product/AHI_434d5038353733373936_1_LowRes_JPG.JPG
wi225135,NL ah,Fish Tales Gerookte sockeye zalm 100 g ,1,,Vlees. kip. vis. vega/Gerookte zalm - stukken,2020/07/02,15077, € 55.90 ,,,100 g, € 5.59 ,,,https://static.ahold.com/cmgtcontent/media//001471900/000/001471958_003_225135_708.jpg
wi196716,NL ah,Lipton Green tea jasmine 20 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/07/03,14190, € 55.59 ,,,20 stuks, € 1.89 ,,,https://static.ahold.com/cmgtcontent/media//001355700/000/001355706_002_196716_708.jpg
wi183248,NL ah,AH Salade pijnboompitten 30 g ,1,,Soepen. conserven. sauzen. smaakmakers/Pijnboompitten,2020/07/04,12147, € 53.00 ,,,30 g, € 1.59 ,,,https://static.ah.nl/static/product/AHI_434d50303234353936_2_LowRes_JPG.JPG
wi183846,NL ah,Pickwick Groene thee cranberry 20 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/07/05,14190, € 53.00 ,,,20 stuks, € 1.59 ,,,https://static.ah.nl/static/product/AHI_434d50323032323839_2_LowRes_JPG.JPG
wi211064,NL ah,AH Biologisch Gerookte zalm 100 g ,1,,Vlees. kip. vis. vega/Gerookte zalm - stukken,2020/07/06,15077, € 51.30 ,,,100 g, € 5.13 ,,,https://static.ah.nl/static/product/AHI_434d50303832363532_5_LowRes_JPG.JPG
wi447711,NL ah,AH Sockeye zalm sandwichplakken 100 g ,1,,Vlees. kip. vis. vega/Verse zalm - stukjes,2020/07/07,15077, € 51.30 ,,,100 g, € 5.13 ,,,https://static.ah.nl/static/product/AHI_43545236323038383931_2_LowRes_JPG.JPG
wi166614,NL ah,AH Pijnboompitten 80 g ,1,,Soepen. conserven. sauzen. smaakmakers/Pijnboompitten,2020/07/08,12147, € 51.25 ,,,80 g, € 4.10 ,,,https://static.ah.nl/static/product/AHI_434d50303037353533_2_LowRes_JPG.JPG
wi453798,NL ah,Be Kind Granola peanut butter dark chocolat 40 g ,1,,Ontbijtgranen. broodbeleg. tussendoor/Pindakaas,2020/07/09,16398, € 49.75 ,,,40 g, € 1.99 ,,,
wi402456,NL ah,Fish Tales Keta gerookte zalm 100 g ,1,,Vlees. kip. vis. vega/Gerookte zalm - stukken,2020/07/10,15077, € 48.80 ,,,100 g, € 4.88 ,,,https://static.ahold.com/cmgtcontent/media//001616600/000/001616666_004_402456_708.jpg
wi130190,NL ah,AH Sandwich zalmplakken gerookt 100 g ,1,,Vlees. kip. vis. vega/Gerookte zalm - stukken,2020/07/11,15077, € 48.50 ,,,100 g, € 4.85 ,,,https://static.ah.nl/static/product/AHI_434d50383733383136_2_LowRes_JPG.JPG
wi191244,NL ah,Pickwick Groene thee pure 20 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/07/12,14190, € 48.33 ,,,20 stuks, € 1.45 ,,,https://static.ah.nl/static/product/AHI_434d50323538393033_2_LowRes_JPG.JPG
wi195026,NL ah,AH Hollandse garnalen 100 g ,1,,Vlees. kip. vis. vega/Garnalen (vers),2020/07/13,15270, € 48.20 ,,,100 g, € 4.82 ,,,https://static.ah.nl/static/product/AHI_434d50303037373539_5_LowRes_JPG.JPG
wi118067,NL ah,AH Hollandse garnalen 200 g ,1,,Vlees. kip. vis. vega/Garnalen (vers),2020/07/14,15270, € 47.90 ,,,200 g, € 9.58 ,,,https://static.ah.nl/static/product/AHI_434d50313837343037_5_LowRes_JPG.JPG
wi433695,NL ah,Calvé Salademix kruiden knoflook 24 g ,1,,Soepen. conserven. sauzen. smaakmakers/Knoflookpoeder,2020/07/15,11215, € 46.67 ,,,24 g, € 1.12 ,,,https://static.ah.nl/static/product/AHI_434d5034383232383035_1_LowRes_JPG.JPG
wi216639,NL ah,Verstegen Strooier knoflook 50 g ,1,,Soepen. conserven. sauzen. smaakmakers/Knoflookpoeder,2020/07/16,11215, € 45.80 ,,,50 g, € 2.29 ,,,https://static.ahold.com/cmgtcontent/media//000981800/000/000981844_002_216639_708.jpg
wi385900,NL ah,Seamore Zeewiertagliatelle biologisch 115 g ,1,,Verse kant-en-klaar maaltijden. salades/Tagliatelli. fettucini. linguine (vers),2020/07/17,20420, € 44.61 ,,,115 g, € 5.13 ,,,https://static.ahold.com/cmgtcontent/media//001888400/000/001888478_001_385900_708.jpg
wi447710,NL ah,AH Gerookte zalm flame roasted 100 g ,1,,Vlees. kip. vis. vega/Verse zalm - stukjes,2020/07/18,15077, € 43.90 ,,,100 g, € 4.39 ,,,https://static.ah.nl/static/product/AHI_43545236323038383930_2_LowRes_JPG.JPG
wi445830,NL ah,AH Excellent Green tea gentle lemon 75 g ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/07/19,14190, € 43.87 ,,,75 g, € 3.29 ,,,https://static.ahold.com/cmgtcontent/media//002047100/000/002047162_001_445830_708.jpg
wi425443,NL ah,Earth Control Organic pine nut kernels 100 g ,1,,Soepen. conserven. sauzen. smaakmakers/Pijnboompitten,2020/07/20,12147, € 43.50 ,,,100 g, € 4.35 ,,,https://static.ahold.com/cmgtcontent/media//001857400/000/001857430_001_425443_708.jpg
wi65767/,NL ah,Drogheria Alimentari Knoflook 50 g ,1,,Soepen. conserven. sauzen. smaakmakers/Knoflookpoeder,2020/07/21,11215, € 43.00 ,,,50 g, € 2.15 ,,,https://static.ahold.com/cmgtcontent/media//001284500/000/001284516_001_65767_708.jpg
wi185801,NL ah,AH Duurzame vangst sockeye zalm 100 g ,1,,Vlees. kip. vis. vega/Gerookte zalm - stukken,2020/07/22,15077, € 42.90 ,,,100 g, € 4.29 ,,,https://static.ah.nl/static/product/AHI_434d50313832343236_2_LowRes_JPG.JPG
wi376617,NL ah,AH Gerookte zalm (Gravad Lachs) 100 g ,1,,Vlees. kip. vis. vega/Gerookte zalm - stukken,2020/07/23,15077, € 41.00 ,,,100 g, € 4.10 ,,,https://static.ah.nl/static/product/AHI_43545236323039323633_1_LowRes_JPG.JPG
wi213751,NL ah,AH Zalm toastplakjes 130 g ,1,,Vlees. kip. vis. vega/Gerookte zalm - stukken,2020/07/24,15077, € 39.46 ,,,130 g, € 5.13 ,,,https://static.ah.nl/static/product/AHI_434d50303832353938_4_LowRes_JPG.JPG
wi166257,NL ah,AH Biologisch Garnalen 100 g ,1,,Vlees. kip. vis. vega/Garnalen (vers),2020/07/25,15270, € 39.00 ,,,100 g, € 3.90 ,,,https://static.ah.nl/static/product/AHI_434d50313438333239_3_LowRes_JPG.JPG
wi161609,NL ah,Quality Catch Hollandse garnalen 100 g ,1,,Vlees. kip. vis. vega/Garnalen (vers),2020/07/26,15270, € 39.00 ,,,100 g, € 3.90 ,,,https://static.ahold.com/cmgtcontent/media//001988600/000/001988614_001_161609_708.jpg
wi63782/,NL ah,Pickwick Groene thee lemon 20 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/07/27,14190, € 38.75 ,,,20 stuks, € 1.55 ,,,https://static.ah.nl/static/product/AHI_4354525f36303931363435_1_LowRes_JPG.JPG
wi185786,NL ah,AH Biologisch Knoflook poeder 50 g ,1,,,2020/07/28,11215, € 36.00 ,,,50 g, € 1.80 ,,,https://static.ah.nl/static/product/AHI_434d50313937313631_1_LowRes_JPG.JPG
wi55671/,NL ah,AH Gerookte zalmblokjes 100 g ,1,,Vlees. kip. vis. vega/Gerookte zalm - stukken,2020/07/29,15077, € 35.90 ,,,100 g, € 3.59 ,,,https://static.ah.nl/static/product/AHI_434d50303035363936_4_LowRes_JPG.JPG
wi238656,NL ah,AH Biologisch Groene thee 20 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/07/30,14190, € 34.00 ,,,20 stuks, € 1.02 ,,,https://static.ah.nl/static/product/AHI_434d50323030363232_1_LowRes_JPG.JPG
wi415609,NL ah,AH Pijnboompitten 150 g ,1,,Soepen. conserven. sauzen. smaakmakers/Pijnboompitten,2020/07/31,12147, € 32.87 ,,,150 g, € 4.93 ,,,https://static.ah.nl/static/product/AHI_43545236323332383034_1_LowRes_JPG.JPG
wi161651,NL ah,Camargue Le saunier fleur de sel 125 g ,1,,Soepen. conserven. sauzen. smaakmakers/Zout (diverse),2020/08/01,02047, € 32.80 ,,,125 g, € 4.10 ,,,https://static.ahold.com/cmgtcontent/media//001790900/000/001790942_001_161651_708.jpg
wi233479,NL ah,AH Salade flakes naturel 150 g ,1,,Vlees. kip. vis. vega/Gerookte zalm - stukken,2020/08/02,15077, € 32.53 ,,,150 g, € 4.88 ,,,https://static.ah.nl/static/product/AHI_434d50313830313330_5_LowRes_JPG.JPG
wi195960,NL ah,Pickwick Groene thee lemon 40 stuks ,1,,Frisdrank. sappen. koffie. thee/Groene thee,2020/08/03,14190, € 32.00 ,,,40 stuks, € 2.56 ,,,https://static.ah.nl/static/product/AHI_434d5034363633383034_1_LowRes_JPG.JPG
wi377317,NL ah,AH Biologisch Garnalen 225 g ,1,,Vlees. kip. vis. vega/Garnalen (diepvries),2020/08/04,15270, € 31.96 ,,,225 g, € 7.19 ,,,https://static.ah.nl/static/product/AHI_434d50323233353435_2_LowRes_JPG.JPG
wi164660,NL ah,AH Knoflookpoeder 48 g ,1,,Soepen. conserven. sauzen. smaakmakers/Knoflookpoeder,2020/08/05,11215, € 31.88 ,,,48 g, € 1.53 ,,,https://static.ah.nl/static/product/AHI_434d50363130303338_1_LowRes_JPG.JPG
wi414965,NL ah,Verstegen Zakje knoflookpoeder 45 g ,1,,Soepen. conserven. sauzen. smaakmakers/Knoflookpoeder,2020/08/06,11215, € 31.78 ,,,45 g, € 1.43 ,,,https://static.ahold.com/cmgtcontent/media//001779900/000/001779934_001_414965_708.jpg
wi195681,NL ah,Rio Mare Paté roze zalm 100 g ,1,,Soepen. conserven. sauzen. smaakmakers/Zalm (conserven),2020/08/07,15077, € 30.90 ,,,100 g, € 3.09 ,,,https://static.ah.nl/static/product/AHI_434d50303234353530_2_LowRes_JPG.JPG
wi133173,NL ah,AH Excellent Biefstuk ca. 300 g ,1,,Vlees. kip. vis. vega/Runderbiefstuk (vers),2020/08/08,23572, € 30.84 ,,300.00 g,ca. 300 g, € 6.94 ,,,https://static.ah.nl/static/product/AHI_434d50303038363138_5_LowRes_JPG.JPG
wi168829,NL ah,AH Gerookte zalmsnippers 200 g ,1,,Vlees. kip. vis. vega/Verse zalm - stukjes,2020/08/09,15077, € 30.80 ,,,200 g, € 6.16 ,,,https://static.ah.nl/static/product/AHI_434d50303035373233_4_LowRes_JPG.JPG
wi395373,NL ah,AH Grote garnalen 100 g ,1,,Vlees. kip. vis. vega/Garnalen (vers),2020/08/10,15270, € 30.80 ,,,100 g, € 3.08 ,,,https://static.ah.nl/static/product/AHI_434d50323534313030_3_LowRes_JPG.JPG
wi133174,NL ah,AH Excellent Ribeye ca. 300 g ,1,,Vlees. kip. vis. vega/Ribeye,2020/08/11,23572, € 30.63 ,,300.00 g,ca. 300 g, € 6.89 ,,,https://static.ah.nl/static/product/AHI_434d50303130393032_2_LowRes_JPG.JPG
